Plant,Source,Parameter,Units,date,Value,Description,tavg,tmin,tmax,prcp,snow,wdir,wspd,pres,Emissions_Load
Lake,LAKE-4,COTONS,TONS,3/1/2022,0.011466291,CO in TONS,14.5,9.4,23.3,0.0,0.0,10,11.2,1016.4,0.00017400008557108857
Lake,LAKE-4,COTONS,TONS,3/2/2022,0.000707256,CO in TONS,14.8,5.0,26.1,0.0,0.0,17,7.9,1016.1,0.004117341388649611
Lake,LAKE-4,COTONS,TONS,3/4/2022,0.00509245,CO in TONS,18.5,11.1,26.1,0.0,0.0,241,23.8,1009.1,0.00010787862960709877
Lake,LAKE-4,COTONS,TONS,3/7/2022,0.008777988,CO in TONS,9.6,0.6,17.2,0.0,0.0,83,13.0,1015.5,0.00016612446711828125
Lake,LAKE-4,COTONS,TONS,3/8/2022,0.020741829,CO in TONS,7.2,-0.5,15.0,0.0,0.0,5,9.4,1013.0,0.0003367123872558293
Lake,LAKE-4,COTONS,TONS,3/9/2022,0.024553652,CO in TONS,8.3,-1.0,18.9,0.0,0.0,302,15.8,1009.0,0.00044999237786888204
Lake,LAKE-4,COTONS,TONS,3/10/2022,0.017051984,CO in TONS,13.2,2.8,21.7,0.0,0.0,230,21.6,1006.6,0.000312643989324091
Lake,LAKE-4,COTONS,TONS,3/11/2022,0.026390133,CO in TONS,9.8,-1.0,13.9,2.8,0.0,354,13.3,1017.6,0.00041268918423663115
Lake,LAKE-4,COTONS,TONS,3/12/2022,0.0029656,CO in TONS,5.7,-1.6,15.6,0.0,0.0,94,6.1,1023.8,6.336979083200693e-05
Lake,LAKE-4,COTONS,TONS,3/14/2022,0.014374095,CO in TONS,16.6,8.3,21.1,0.0,0.0,325,21.6,1015.7,0.00019206856812505817
Lake,LAKE-4,COTONS,TONS,3/15/2022,0.010499415,CO in TONS,13.3,2.2,23.3,0.0,0.0,61,5.4,1020.3,0.00019785023020260861
Lake,LAKE-4,COTONS,TONS,3/16/2022,0.007929603,CO in TONS,15.8,4.4,27.8,0.0,0.0,239,17.3,1008.8,0.00013414485034191412
Lake,LAKE-4,COTONS,TONS,3/17/2022,0.01623649,CO in TONS,18.8,6.7,21.7,0.0,0.0,298,27.4,1006.9,0.0002444363698068312
Lake,LAKE-4,COTONS,TONS,3/18/2022,0.013711876,CO in TONS,10.4,1.7,17.8,0.0,0.0,106,6.5,1017.2,0.00023864653030671626
Lake,LAKE-4,COTONS,TONS,3/19/2022,0.008831603,CO in TONS,12.4,2.8,23.3,0.0,0.0,17,6.1,1016.4,0.00020911187347059576
Lake,LAKE-4,COTONS,TONS,3/20/2022,0.012331808,CO in TONS,17.3,7.8,28.3,0.0,0.0,275,19.1,1005.9,0.00021569218724389814
Lake,LAKE-4,COTONS,TONS,3/21/2022,0.02648894,CO in TONS,13.7,7.8,15.0,1.0,0.0,270,28.8,1004.5,0.00040356090376103093
Lake,LAKE-4,COTONS,TONS,3/23/2022,0.00442356,CO in TONS,8.6,4.4,16.1,0.0,0.0,351,12.6,1019.2,0.0001258032909311729
Lake,LAKE-4,COTONS,TONS,3/24/2022,0.003904144,CO in TONS,13.4,6.1,23.9,0.0,0.0,201,11.5,1016.2,0.0001130087098044926
Lake,LAKE-4,COTONS,TONS,3/25/2022,0.018738383,CO in TONS,16.2,4.4,27.8,0.0,0.0,22,5.8,1015.5,0.00032768660761825844
Lake,LAKE-4,COTONS,TONS,3/26/2022,0.009740518,CO in TONS,17.9,5.6,30.6,0.0,0.0,41,7.6,1012.8,0.00017527733832946419
Lake,LAKE-4,COTONS,TONS,3/27/2022,0.018420245,CO in TONS,19.8,6.7,31.1,0.0,0.0,315,7.6,1008.9,0.00024804288846129674
Lake,LAKE-4,COTONS,TONS,3/28/2022,0.00012912,CO in TONS,22.3,13.9,29.4,0.0,0.0,243,16.2,1007.8,1.3944486556234665e-05
Lake,LAKE-4,COTONS,TONS,4/1/2022,0.008552755,CO in TONS,17.8,8.9,26.7,0.0,0.0,267,16.9,1006.9,0.0001383997681744435
Lake,LAKE-4,COTONS,TONS,4/2/2022,0.008246743,CO in TONS,19.2,9.4,28.9,0.0,0.0,265,7.9,1011.8,0.00013833998494929136
Lake,LAKE-4,COTONS,TONS,4/3/2022,0.01068425,CO in TONS,20.6,9.4,28.9,0.0,0.0,226,10.4,1006.6,0.00015999600310464407
Lake,LAKE-4,COTONS,TONS,4/4/2022,0.01075619,CO in TONS,20.4,11.7,26.7,0.0,0.0,287,17.3,1003.4,0.0001609031718575028
Lake,LAKE-4,COTONS,TONS,4/6/2022,0.009603858,CO in TONS,22.9,16.1,28.3,0.0,0.0,358,13.7,1008.9,0.00014913372465038082
Lake,LAKE-4,COTONS,TONS,5/9/2022,0.03179575,CO in TONS,26.8,20.6,33.3,0.0,0.0,243,27.7,1003.5,0.0004419175264345187
Lake,LAKE-4,COTONS,TONS,5/10/2022,0.02053261,CO in TONS,27.2,15.6,35.0,0.0,0.0,220,9.7,1008.0,0.0003384643710364218
Lake,LAKE-4,COTONS,TONS,5/11/2022,0.019048111,CO in TONS,28.2,17.2,36.1,0.0,0.0,235,17.6,1007.3,0.00031250327550881704
Lake,LAKE-4,COTONS,TONS,5/12/2022,0.014287288,CO in TONS,28.5,20.0,32.8,0.0,0.0,284,17.3,1008.3,0.0002777419422986477
Lake,LAKE-4,COTONS,TONS,5/13/2022,0.017244404,CO in TONS,24.9,11.7,33.3,0.0,0.0,336,9.0,1008.9,0.00023261971095109367
Lake,LAKE-4,COTONS,TONS,5/14/2022,0.010384997,CO in TONS,24.1,12.2,35.6,0.0,0.0,4,8.6,1010.0,0.00018044570828427221
Lake,LAKE-4,COTONS,TONS,5/15/2022,0.014114725,CO in TONS,25.3,10.0,37.2,0.0,0.0,17,5.0,1008.8,0.00020975925609748023
Lake,LAKE-4,COTONS,TONS,5/16/2022,0.014649263,CO in TONS,27.9,16.1,38.3,0.0,0.0,243,11.5,1005.5,0.00022166299207349399
Lake,LAKE-4,COTONS,TONS,5/17/2022,0.017090151,CO in TONS,30.7,24.4,35.6,0.0,0.0,258,23.4,1006.0,0.00023038093690420708
Lake,LAKE-4,COTONS,TONS,5/18/2022,0.016019133,CO in TONS,29.8,22.2,35.6,0.0,0.0,262,19.1,1007.1,0.00023449844562380473
Lake,LAKE-4,COTONS,TONS,5/19/2022,0.017279195,CO in TONS,29.2,21.1,35.0,0.0,0.0,258,25.9,1002.5,0.0002678766886369896
Lake,LAKE-4,COTONS,TONS,5/21/2022,0.0076004,CO in TONS,26.6,18.3,33.3,0.0,0.0,224,13.3,1006.7,0.00013316673024365907
Lake,LAKE-4,COTONS,TONS,5/22/2022,0.00322146,CO in TONS,22.1,15.6,24.4,0.0,0.0,91,16.9,1014.1,9.00062184605836e-05
Lake,LAKE-4,COTONS,TONS,5/23/2022,0.008032391,CO in TONS,21.7,13.9,33.3,0.0,0.0,205,15.8,1006.3,0.0001271385292738946
Lake,LAKE-4,COTONS,TONS,5/24/2022,0.006684794,CO in TONS,26.2,15.6,31.7,0.0,0.0,281,22.0,1001.9,0.00010563649902493938
Lake,LAKE-4,COTONS,TONS,5/26/2022,0.020783288,CO in TONS,25.6,15.6,36.1,0.0,0.0,18,8.3,1009.0,0.0002993975452023935
Lake,LAKE-4,COTONS,TONS,5/27/2022,0.003191708,CO in TONS,28.9,17.8,39.4,0.0,0.0,229,11.9,1008.1,5.60698622133767e-05
Lake,LAKE-4,COTONS,TONS,5/28/2022,0.00970536,CO in TONS,32.6,24.4,38.9,0.0,0.0,235,25.9,1002.6,0.00016840254311923988
Lake,LAKE-4,COTONS,TONS,5/29/2022,0.004631633,CO in TONS,29.2,22.8,35.6,0.0,0.0,242,30.6,997.8,7.094531304613081e-05
Lake,LAKE-4,COTONS,TONS,5/30/2022,0.011481904,CO in TONS,27.6,21.7,33.9,0.0,0.0,261,22.7,1000.7,0.00015785413664851265
Lake,LAKE-4,COTONS,TONS,5/31/2022,0.004600472,CO in TONS,27.6,17.8,35.0,0.0,0.0,259,9.4,1002.9,6.942101480366029e-05
Lake,LAKE-4,COTONS,TONS,6/1/2022,0.01617647,CO in TONS,28.8,17.2,37.8,0.0,0.0,3,13.3,1004.1,0.00022192327959230014
Lake,LAKE-4,COTONS,TONS,6/2/2022,0.000116017,CO in TONS,26.8,20.0,33.9,3.0,0.0,81,12.2,1007.1,5.916689641902964e-06
Lake,LAKE-4,COTONS,TONS,6/3/2022,0.003542438,CO in TONS,25.8,18.3,36.7,0.0,0.0,174,13.3,1005.3,5.1205392339004494e-05
Lake,LAKE-4,COTONS,TONS,6/4/2022,0.00556394,CO in TONS,30.6,20.0,36.7,0.0,0.0,300,16.9,1003.5,8.656157173896726e-05
Lake,LAKE-4,COTONS,TONS,6/5/2022,0.005241544,CO in TONS,30.8,23.3,36.7,0.0,0.0,288,18.4,1002.6,8.663412268085096e-05
Lake,LAKE-4,COTONS,TONS,6/6/2022,0.00705736,CO in TONS,31.8,23.9,38.3,0.0,0.0,268,18.0,1002.0,0.00015697503692628796
Lake,LAKE-4,COTONS,TONS,6/7/2022,0.01151611,CO in TONS,33.3,26.1,40.0,0.0,0.0,253,16.2,1003.0,0.00015602471870696324
Lake,LAKE-4,COTONS,TONS,6/8/2022,0.012158587,CO in TONS,32.7,24.4,41.1,0.0,0.0,38,19.4,1004.6,0.00017770702435081814
Lake,LAKE-4,COTONS,TONS,6/9/2022,0.012359684,CO in TONS,29.2,22.2,37.2,0.0,0.0,69,9.4,1008.4,0.00016558079262033945
Lake,LAKE-4,COTONS,TONS,6/10/2022,0.017405464,CO in TONS,31.4,22.2,40.6,0.0,0.0,292,7.2,1006.3,0.0002492288201361268
Lake,LAKE-4,COTONS,TONS,6/11/2022,6.76e-05,CO in TONS,33.4,24.4,41.7,0.0,0.0,227,9.4,1004.4,8.385589781750984e-06
Lake,LAKE-4,COTONS,TONS,6/12/2022,0.005284426,CO in TONS,35.4,26.1,41.1,0.0,0.0,299,18.4,1003.3,7.818744719353082e-05
Lake,LAKE-4,COTONS,TONS,6/13/2022,0.005146332,CO in TONS,34.9,28.3,40.6,0.0,0.0,283,22.7,1002.3,9.291420109955086e-05
Lake,LAKE-4,COTONS,TONS,6/14/2022,0.00705311,CO in TONS,32.8,26.7,38.9,0.0,0.0,256,20.5,1003.5,0.0001243529443151094
Lake,LAKE-4,COTONS,TONS,6/16/2022,0.011068408,CO in TONS,32.6,23.3,39.4,0.5,0.0,109,15.8,1007.1,0.00016778648465568696
Lake,LAKE-4,COTONS,TONS,6/23/2022,0.005078375,CO in TONS,26.3,21.7,34.4,0.0,0.0,357,13.7,1010.3,8.614664957654884e-05
Lake,LAKE-4,COTONS,TONS,6/24/2022,0.01761836,CO in TONS,29.2,22.2,35.6,0.0,0.0,327,11.5,1007.8,0.0002324059615504746
Lake,LAKE-4,COTONS,TONS,6/25/2022,0.015066637,CO in TONS,29.9,23.9,36.7,0.0,0.0,9,13.0,1009.2,0.0002060391667678787
Lake,LAKE-4,COTONS,TONS,6/26/2022,0.01805725,CO in TONS,28.0,21.7,33.3,0.0,0.0,60,23.4,1014.3,0.00024886380523224893
Lake,LAKE-4,COTONS,TONS,6/27/2022,0.003479482,CO in TONS,27.0,22.2,32.8,0.0,0.0,85,16.6,1016.6,8.902211365644191e-05
Lake,LAKE-4,COTONS,TONS,6/28/2022,0.016050782,CO in TONS,27.3,21.7,33.9,0.0,0.0,54,16.6,1015.9,0.00022687758636028016
Lake,LAKE-4,COTONS,TONS,6/29/2022,0.01764655,CO in TONS,28.4,22.2,34.4,5.6,0.0,102,12.2,1014.8,0.00024237805215585964
Lake,LAKE-4,COTONS,TONS,6/30/2022,0.027184218,CO in TONS,27.7,22.2,36.1,0.0,0.0,123,7.6,1011.3,0.0003695487610387557
Lake,LAKE-4,COTONS,TONS,7/1/2022,0.022756375,CO in TONS,30.4,23.9,36.7,0.0,0.0,286,10.8,1008.1,0.0003164987390639888
Lake,LAKE-4,COTONS,TONS,7/2/2022,0.016475753,CO in TONS,29.9,22.2,37.2,0.3,0.0,340,10.4,1007.3,0.0002153851024147717
Lake,LAKE-4,COTONS,TONS,7/3/2022,0.017259807,CO in TONS,29.4,22.2,36.7,0.0,0.0,96,10.1,1007.6,0.00022421731754975607
Lake,LAKE-4,COTONS,TONS,7/4/2022,0.015320935,CO in TONS,30.0,22.2,36.7,0.0,0.0,151,14.4,1008.5,0.00023141321161060548
Lake,LAKE-4,COTONS,TONS,7/5/2022,0.0142695,CO in TONS,26.5,21.7,35.0,0.0,0.0,331,9.4,1010.1,0.0002210730169066846
Lake,LAKE-4,COTONS,TONS,7/7/2022,0.02506293,CO in TONS,30.3,22.8,37.2,2.3,0.0,163,10.8,1009.8,0.00034326969914832034
Lake,LAKE-4,COTONS,TONS,7/8/2022,0.024600975,CO in TONS,27.1,21.7,36.7,0.3,0.0,97,11.9,1013.4,0.00033186698716304195
Lake,LAKE-4,COTONS,TONS,7/9/2022,0.01633871,CO in TONS,30.8,23.3,38.3,0.0,0.0,62,13.0,1014.7,0.00025540860315216124
Lake,LAKE-4,COTONS,TONS,7/10/2022,0.01799359,CO in TONS,30.3,24.4,37.2,1.0,0.0,25,9.0,1013.0,0.0002816554263745334
Lake,LAKE-4,COTONS,TONS,7/11/2022,0.031000968,CO in TONS,29.6,22.2,38.3,0.8,0.0,137,7.2,1008.9,0.00041531167887519865
Lake,LAKE-4,COTONS,TONS,7/12/2022,0.02060044,CO in TONS,31.1,24.4,37.8,0.0,0.0,71,14.0,1009.4,0.00027506542828240136
Lake,LAKE-4,COTONS,TONS,7/13/2022,0.031178715,CO in TONS,31.2,24.4,37.8,0.0,0.0,54,14.4,1010.8,0.0004028568719447581
Lake,LAKE-4,COTONS,TONS,7/14/2022,0.01140166,CO in TONS,30.7,23.9,36.7,0.0,0.0,127,10.8,1011.5,0.00017670857074427834
Lake,LAKE-4,COTONS,TONS,7/15/2022,0.007123028,CO in TONS,31.7,23.3,38.9,0.0,0.0,87,11.2,1011.3,0.00010353048960955558
Lake,LAKE-4,COTONS,TONS,7/16/2022,0.012995255,CO in TONS,31.4,22.8,37.8,0.0,0.0,127,12.2,1009.7,0.00018343750890883413
Lake,LAKE-4,COTONS,TONS,7/17/2022,0.012962173,CO in TONS,31.6,24.4,38.3,0.0,0.0,96,10.8,1008.6,0.00017757796570748682
Lake,LAKE-4,COTONS,TONS,7/18/2022,0.014534076,CO in TONS,32.2,23.9,40.0,0.0,0.0,64,9.7,1009.2,0.00020354637555888326
Lake,LAKE-4,COTONS,TONS,7/19/2022,0.017459581,CO in TONS,33.6,25.0,41.7,0.0,0.0,179,9.0,1007.3,0.00025510404992000517
Lake,LAKE-4,COTONS,TONS,7/20/2022,0.003308695,CO in TONS,34.9,28.3,42.2,0.0,0.0,338,15.1,1006.7,9.187346908037695e-05
Lake,LAKE-4,COTONS,TONS,7/21/2022,0.00488619,CO in TONS,33.7,27.2,40.6,0.0,0.0,69,13.7,1007.0,0.00010252349607099394
Lake,LAKE-4,COTONS,TONS,7/22/2022,0.013919,CO in TONS,32.6,27.2,38.3,0.0,0.0,153,14.0,1007.5,0.00017073940369610039
Lake,LAKE-4,COTONS,TONS,7/23/2022,0.015582958,CO in TONS,32.0,25.0,38.3,0.0,0.0,130,10.8,1007.7,0.00021209673428170396
Lake,LAKE-4,COTONS,TONS,7/24/2022,0.014997808,CO in TONS,29.9,23.3,36.1,0.3,0.0,127,14.4,1008.8,0.00019162910915477405
Lake,LAKE-4,COTONS,TONS,7/26/2022,0.011825341,CO in TONS,28.2,21.1,35.0,0.0,0.0,212,16.9,1010.1,0.00016419317118085387
Lake,LAKE-4,COTONS,TONS,7/27/2022,0.008335355,CO in TONS,27.4,22.2,33.3,0.0,0.0,181,11.9,1010.8,0.00012093141764061923
Lake,LAKE-4,COTONS,TONS,7/28/2022,0.015179989,CO in TONS,28.7,21.7,36.1,0.0,0.0,138,10.4,1009.1,0.0002105833627046009
Lake,LAKE-4,COTONS,TONS,7/29/2022,0.021314376,CO in TONS,29.2,22.2,35.6,0.0,0.0,14,11.9,1009.8,0.00027183421766668886
Lake,LAKE-4,COTONS,TONS,7/30/2022,0.02378117,CO in TONS,28.2,22.2,36.1,0.0,0.0,71,10.8,1011.3,0.0003128754687232849
Lake,LAKE-4,COTONS,TONS,7/31/2022,0.01997152,CO in TONS,30.4,22.8,37.8,0.0,0.0,17,14.4,1011.7,0.00025779390701709156
Lake,LAKE-4,COTONS,TONS,8/1/2022,0.01722054,CO in TONS,31.8,23.9,40.0,0.0,0.0,81,8.6,1009.8,0.00024030201439225975
Lake,LAKE-4,COTONS,TONS,8/2/2022,0.012058567,CO in TONS,32.1,23.9,39.4,2.8,0.0,66,12.6,1007.5,0.00019622904406911242
Lake,LAKE-4,COTONS,TONS,8/3/2022,0.006501073,CO in TONS,31.0,22.2,38.9,0.3,0.0,178,15.1,1006.1,0.000112527775488754
Lake,LAKE-4,COTONS,TONS,8/4/2022,0.013378876,CO in TONS,29.1,20.0,37.8,0.8,0.0,353,12.6,1009.5,0.00020344957364348598
Lake,LAKE-4,COTONS,TONS,8/5/2022,0.01630055,CO in TONS,30.3,22.2,38.3,0.0,0.0,20,13.3,1008.9,0.00023084963888999452
Lake,LAKE-4,COTONS,TONS,8/6/2022,0.019505172,CO in TONS,31.1,24.4,37.8,0.0,0.0,89,13.3,1008.5,0.00029086385118607153
Lake,LAKE-4,COTONS,TONS,8/7/2022,0.017110408,CO in TONS,30.7,24.4,37.2,0.0,0.0,60,9.0,1010.5,0.0002486581954581235
Lake,LAKE-4,COTONS,TONS,8/8/2022,0.008076763,CO in TONS,27.7,21.7,34.4,0.0,0.0,55,8.6,1011.9,0.00014076073465223157
Lake,LAKE-4,COTONS,TONS,8/9/2022,0.012338776,CO in TONS,28.3,21.7,35.6,0.0,0.0,51,11.2,1011.9,0.00019069076514075745
Lake,LAKE-4,COTONS,TONS,8/10/2022,0.018730941,CO in TONS,28.3,21.7,36.1,0.0,0.0,53,14.4,1013.5,0.00030169191190048246
Lake,LAKE-4,COTONS,TONS,8/11/2022,0.002611876,CO in TONS,28.7,22.8,31.1,0.0,0.0,29,16.2,1014.4,4.662302365850409e-05
Lake,LAKE-4,COTONS,TONS,8/12/2022,0.01467259,CO in TONS,26.0,21.7,35.6,1.0,0.0,39,13.0,1013.9,0.0002101148919081971
Lake,LAKE-4,COTONS,TONS,8/13/2022,0.004805639,CO in TONS,26.8,23.3,34.4,0.0,0.0,327,10.4,1012.7,7.449485180210858e-05
Lake,LAKE-4,COTONS,TONS,8/14/2022,0.01242405,CO in TONS,29.7,22.2,36.7,0.0,0.0,87,9.4,1009.5,0.00018753957048822797
Lake,LAKE-4,COTONS,TONS,8/15/2022,0.014568006,CO in TONS,30.8,22.8,36.7,0.0,0.0,118,12.6,1006.9,0.0001923019762245807
Lake,LAKE-4,COTONS,TONS,8/16/2022,0.013682369,CO in TONS,27.7,20.0,32.2,0.8,0.0,62,15.8,1009.1,0.0002168207618321076
Lake,LAKE-4,COTONS,TONS,8/19/2022,0.013295766,CO in TONS,24.8,20.0,30.0,11.4,0.0,112,13.0,1009.1,0.00017184134197310508
Lake,LAKE-4,COTONS,TONS,8/20/2022,0.003415685,CO in TONS,23.7,19.4,29.4,18.8,0.0,174,15.5,1010.0,4.553974104637342e-05
Lake,LAKE-4,COTONS,TONS,8/21/2022,0.004713475,CO in TONS,23.4,21.1,29.4,0.5,0.0,277,10.8,1012.8,6.082720579415086e-05
Lake,LAKE-4,COTONS,TONS,8/23/2022,0.00854505,CO in TONS,24.1,21.7,28.3,0.0,0.0,80,9.7,1011.0,0.00013029045298826273
