Plant,Source,Parameter,Units,date,Value,Description,tavg,tmin,tmax,prcp,snow,wdir,wspd,pres,Emissions_Load
Lake,LAKE-1,NOXTONS,TONS,2/24/2022,0.0542946,NOX in TONS,11.2,0.6,14.4,0.0,0.0,321,18.0,1014.1,0.0008847907646279
Lake,LAKE-1,NOXTONS,TONS,2/25/2022,0.086402002,NOX in TONS,6.4,-1.0,15.6,0.0,0.0,76,8.3,1018.6,0.0011421481172098
Lake,LAKE-1,NOXTONS,TONS,2/26/2022,0.059444501,NOX in TONS,8.8,0.0,20.6,0.0,0.0,312,8.3,1018.5,0.0007902576376956
Lake,LAKE-1,NOXTONS,TONS,2/27/2022,0.037131058,NOX in TONS,10.9,1.7,18.3,0.0,0.0,13,10.8,1024.4,0.0006118557514097
Lake,LAKE-1,NOXTONS,TONS,2/28/2022,0.002514533,NOX in TONS,10.3,3.3,20.0,0.0,0.0,16,12.6,1020.6,0.0002271445613867
Lake,LAKE-1,NOXTONS,TONS,3/28/2022,0.000798027,NOX in TONS,22.3,13.9,29.4,0.0,0.0,243,16.2,1007.8,0.0003619216505611
Lake,LAKE-1,NOXTONS,TONS,4/5/2022,0.021303163,NOX in TONS,22.5,15.0,30.6,0.0,0.0,270,29.9,1002.8,0.0002856260800082
Lake,LAKE-1,NOXTONS,TONS,4/10/2022,0.033584639,NOX in TONS,24.2,18.9,28.9,0.0,0.0,248,36.0,1002.0,0.0004456492905578
Lake,LAKE-1,NOXTONS,TONS,4/11/2022,0.027688159,NOX in TONS,22.6,16.1,29.4,0.0,0.0,236,30.6,1003.6,0.0004403614827067
Lake,LAKE-1,NOXTONS,TONS,4/12/2022,0.022156247,NOX in TONS,22.5,16.1,27.2,0.0,0.0,237,38.5,1001.3,0.0003931561844277
Lake,LAKE-1,NOXTONS,TONS,4/18/2022,0.042076103,NOX in TONS,21.4,7.2,33.9,0.0,0.0,87,13.7,1011.2,0.0005776373725617
Lake,LAKE-1,NOXTONS,TONS,4/19/2022,0.041583413,NOX in TONS,24.7,15.6,32.8,0.0,0.0,315,18.4,1006.2,0.0007198074979919
Lake,LAKE-1,NOXTONS,TONS,4/20/2022,0.037748592,NOX in TONS,26.5,19.4,33.3,0.0,0.0,253,21.6,1005.2,0.0005658585186394
Lake,LAKE-1,NOXTONS,TONS,4/21/2022,0.025270909,NOX in TONS,26.1,15.6,32.2,0.0,0.0,211,14.4,1008.4,0.0005152367775957
Lake,LAKE-1,NOXTONS,TONS,4/22/2022,0.028246546,NOX in TONS,26.1,18.3,33.3,0.0,0.0,223,32.0,1004.6,0.0005100536970761
Lake,LAKE-1,NOXTONS,TONS,4/24/2022,0.025978806,NOX in TONS,19.7,8.3,27.2,0.0,0.0,322,13.3,1007.5,0.0004060896298199
Lake,LAKE-1,NOXTONS,TONS,4/26/2022,0.020012923,NOX in TONS,18.9,11.7,27.2,0.0,0.0,113,18.7,1016.7,0.000348917411223
Lake,LAKE-1,NOXTONS,TONS,4/27/2022,0.043727869,NOX in TONS,22.7,16.1,32.8,0.0,0.0,271,14.0,1009.0,0.0006281851420505
Lake,LAKE-1,NOXTONS,TONS,4/29/2022,0.018037467,NOX in TONS,25.2,20.0,29.4,0.0,0.0,282,24.1,1004.1,0.0002339785087671
Lake,LAKE-1,NOXTONS,TONS,4/30/2022,0.003276077,NOX in TONS,22.7,10.6,30.0,0.0,0.0,80,12.2,1007.0,5.772712430488293e-05
Lake,LAKE-1,NOXTONS,TONS,6/1/2022,0.015889971,NOX in TONS,28.8,17.2,37.8,0.0,0.0,3,13.3,1004.1,0.0004718106985035
Lake,LAKE-1,NOXTONS,TONS,6/2/2022,0.032076744,NOX in TONS,26.8,20.0,33.9,3.0,0.0,81,12.2,1007.1,0.0005023019527967
Lake,LAKE-1,NOXTONS,TONS,6/3/2022,0.03681176,NOX in TONS,25.8,18.3,36.7,0.0,0.0,174,13.3,1005.3,0.000576857403691
Lake,LAKE-1,NOXTONS,TONS,6/4/2022,0.033604245,NOX in TONS,30.6,20.0,36.7,0.0,0.0,300,16.9,1003.5,0.0004986234238155
Lake,LAKE-1,NOXTONS,TONS,6/5/2022,0.030804087,NOX in TONS,30.8,23.3,36.7,0.0,0.0,288,18.4,1002.6,0.0004583393666585
Lake,LAKE-1,NOXTONS,TONS,6/6/2022,0.027993905,NOX in TONS,31.8,23.9,38.3,0.0,0.0,268,18.0,1002.0,0.0004184628899126
Lake,LAKE-1,NOXTONS,TONS,6/7/2022,0.053626553,NOX in TONS,33.3,26.1,40.0,0.0,0.0,253,16.2,1003.0,0.0009159657663461
Lake,LAKE-1,NOXTONS,TONS,6/8/2022,0.045478845,NOX in TONS,32.7,24.4,41.1,0.0,0.0,38,19.4,1004.6,0.0007186240770467
Lake,LAKE-1,NOXTONS,TONS,6/9/2022,0.04416363,NOX in TONS,29.2,22.2,37.2,0.0,0.0,69,9.4,1008.4,0.0006704112103998
Lake,LAKE-1,NOXTONS,TONS,6/10/2022,0.053679445,NOX in TONS,31.4,22.2,40.6,0.0,0.0,292,7.2,1006.3,0.0007725588205127
Lake,LAKE-1,NOXTONS,TONS,6/11/2022,0.045117404,NOX in TONS,33.4,24.4,41.7,0.0,0.0,227,9.4,1004.4,0.0007209613219504
Lake,LAKE-1,NOXTONS,TONS,6/12/2022,0.053827977,NOX in TONS,35.4,26.1,41.1,0.0,0.0,299,18.4,1003.3,0.0009535055674267
Lake,LAKE-1,NOXTONS,TONS,6/13/2022,0.065177717,NOX in TONS,34.9,28.3,40.6,0.0,0.0,283,22.7,1002.3,0.0010653481629018
Lake,LAKE-1,NOXTONS,TONS,6/14/2022,0.011072138,NOX in TONS,32.8,26.7,38.9,0.0,0.0,256,20.5,1003.5,0.0002155646248187
Lake,LAKE-1,NOXTONS,TONS,6/15/2022,0.057610136,NOX in TONS,31.6,22.8,38.9,0.0,0.0,203,11.9,1005.0,0.0008298459633605
Lake,LAKE-1,NOXTONS,TONS,6/16/2022,0.04000803,NOX in TONS,32.6,23.3,39.4,0.5,0.0,109,15.8,1007.1,0.0007259958808137
Lake,LAKE-1,NOXTONS,TONS,6/17/2022,0.036644008,NOX in TONS,29.5,22.2,37.2,0.0,0.0,155,14.4,1007.6,0.0005638136557587
Lake,LAKE-1,NOXTONS,TONS,6/18/2022,0.046856674,NOX in TONS,30.4,22.8,37.2,0.0,0.0,275,15.8,1006.9,0.0006984693384922
Lake,LAKE-1,NOXTONS,TONS,6/19/2022,0.040380332,NOX in TONS,31.1,20.0,35.6,9.7,0.0,354,15.8,1008.9,0.0006376184432089
Lake,LAKE-1,NOXTONS,TONS,6/24/2022,0.05209256,NOX in TONS,29.2,22.2,35.6,0.0,0.0,327,11.5,1007.8,0.0007151946309363
Lake,LAKE-1,NOXTONS,TONS,6/25/2022,0.019209772,NOX in TONS,29.9,23.9,36.7,0.0,0.0,9,13.0,1009.2,0.0002995133667652
Lake,LAKE-1,NOXTONS,TONS,6/26/2022,0.03389634,NOX in TONS,28.0,21.7,33.3,0.0,0.0,60,23.4,1014.3,0.0004573856820133
Lake,LAKE-1,NOXTONS,TONS,6/28/2022,0.026704674,NOX in TONS,27.3,21.7,33.9,0.0,0.0,54,16.6,1015.9,0.00041132199729
Lake,LAKE-1,NOXTONS,TONS,6/29/2022,0.02121156,NOX in TONS,28.4,22.2,34.4,5.6,0.0,102,12.2,1014.8,0.000354405033877
Lake,LAKE-1,NOXTONS,TONS,6/30/2022,0.033665033,NOX in TONS,27.7,22.2,36.1,0.0,0.0,123,7.6,1011.3,0.0005125343356733
Lake,LAKE-1,NOXTONS,TONS,7/1/2022,0.030828077,NOX in TONS,30.4,23.9,36.7,0.0,0.0,286,10.8,1008.1,0.0004607032820679
Lake,LAKE-1,NOXTONS,TONS,7/3/2022,0.015037117,NOX in TONS,29.4,22.2,36.7,0.0,0.0,96,10.1,1007.6,0.0002285468119834
Lake,LAKE-1,NOXTONS,TONS,7/4/2022,0.015702141,NOX in TONS,30.0,22.2,36.7,0.0,0.0,151,14.4,1008.5,0.0003104464377812
Lake,LAKE-1,NOXTONS,TONS,7/5/2022,0.011896414,NOX in TONS,26.5,21.7,35.0,0.0,0.0,331,9.4,1010.1,0.0002445367210969
Lake,LAKE-1,NOXTONS,TONS,7/6/2022,0.045806415,NOX in TONS,29.6,23.9,36.7,0.0,0.0,216,13.3,1009.3,0.0006516562469513
Lake,LAKE-1,NOXTONS,TONS,7/7/2022,0.054581345,NOX in TONS,30.3,22.8,37.2,2.3,0.0,163,10.8,1009.8,0.0007951919594426
Lake,LAKE-1,NOXTONS,TONS,7/8/2022,0.043592275,NOX in TONS,27.1,21.7,36.7,0.3,0.0,97,11.9,1013.4,0.0006344663382957
Lake,LAKE-1,NOXTONS,TONS,7/9/2022,0.046498525,NOX in TONS,30.8,23.3,38.3,0.0,0.0,62,13.0,1014.7,0.0007758970457991
Lake,LAKE-1,NOXTONS,TONS,7/10/2022,0.050238207,NOX in TONS,30.3,24.4,37.2,1.0,0.0,25,9.0,1013.0,0.000710201928354
Lake,LAKE-1,NOXTONS,TONS,7/11/2022,0.044460735,NOX in TONS,29.6,22.2,38.3,0.8,0.0,137,7.2,1008.9,0.0007248807310157
Lake,LAKE-1,NOXTONS,TONS,7/12/2022,0.034365219,NOX in TONS,31.1,24.4,37.8,0.0,0.0,71,14.0,1009.4,0.0005895697848771
Lake,LAKE-1,NOXTONS,TONS,7/14/2022,0.050296875,NOX in TONS,30.7,23.9,36.7,0.0,0.0,127,10.8,1011.5,0.0007373834715543
Lake,LAKE-1,NOXTONS,TONS,7/15/2022,0.056852214,NOX in TONS,31.7,23.3,38.9,0.0,0.0,87,11.2,1011.3,0.0007649307586555
Lake,LAKE-1,NOXTONS,TONS,7/16/2022,0.063095987,NOX in TONS,31.4,22.8,37.8,0.0,0.0,127,12.2,1009.7,0.0007953653108866
Lake,LAKE-1,NOXTONS,TONS,7/17/2022,0.061484832,NOX in TONS,31.6,24.4,38.3,0.0,0.0,96,10.8,1008.6,0.0009327262608448
Lake,LAKE-1,NOXTONS,TONS,7/18/2022,0.042014524,NOX in TONS,32.2,23.9,40.0,0.0,0.0,64,9.7,1009.2,0.0007347189738271
Lake,LAKE-1,NOXTONS,TONS,7/19/2022,0.03123209,NOX in TONS,33.6,25.0,41.7,0.0,0.0,179,9.0,1007.3,0.0006945972991544
Lake,LAKE-1,NOXTONS,TONS,7/20/2022,0.037033937,NOX in TONS,34.9,28.3,42.2,0.0,0.0,338,15.1,1006.7,0.0005741316289646
Lake,LAKE-1,NOXTONS,TONS,7/21/2022,0.037182473,NOX in TONS,33.7,27.2,40.6,0.0,0.0,69,13.7,1007.0,0.0005689844647965
Lake,LAKE-1,NOXTONS,TONS,7/22/2022,0.040639267,NOX in TONS,32.6,27.2,38.3,0.0,0.0,153,14.0,1007.5,0.0006066053993884
Lake,LAKE-1,NOXTONS,TONS,7/23/2022,0.039594184,NOX in TONS,32.0,25.0,38.3,0.0,0.0,130,10.8,1007.7,0.0006220258855914
Lake,LAKE-1,NOXTONS,TONS,7/25/2022,0.030435536,NOX in TONS,28.8,22.2,35.6,1.3,0.0,235,13.7,1009.2,0.0004409246520755
Lake,LAKE-1,NOXTONS,TONS,7/26/2022,0.008596026,NOX in TONS,28.2,21.1,35.0,0.0,0.0,212,16.9,1010.1,0.0002221102340894
Lake,LAKE-1,NOXTONS,TONS,7/28/2022,0.045223699,NOX in TONS,28.7,21.7,36.1,0.0,0.0,138,10.4,1009.1,0.000662621117841
Lake,LAKE-1,NOXTONS,TONS,7/29/2022,0.039244291,NOX in TONS,29.2,22.2,35.6,0.0,0.0,14,11.9,1009.8,0.0006033013257568
Lake,LAKE-1,NOXTONS,TONS,7/30/2022,0.042255175,NOX in TONS,28.2,22.2,36.1,0.0,0.0,71,10.8,1011.3,0.0005628498523759
Lake,LAKE-1,NOXTONS,TONS,7/31/2022,0.033496687,NOX in TONS,30.4,22.8,37.8,0.0,0.0,17,14.4,1011.7,0.0004867222512962
Lake,LAKE-1,NOXTONS,TONS,8/1/2022,0.043813371,NOX in TONS,31.8,23.9,40.0,0.0,0.0,81,8.6,1009.8,0.0006235667411249
Lake,LAKE-1,NOXTONS,TONS,8/2/2022,0.053539906,NOX in TONS,32.1,23.9,39.4,2.8,0.0,66,12.6,1007.5,0.000799525520284
Lake,LAKE-1,NOXTONS,TONS,8/3/2022,0.073233751,NOX in TONS,31.0,22.2,38.9,0.3,0.0,178,15.1,1006.1,0.0010799034032986
Lake,LAKE-1,NOXTONS,TONS,8/4/2022,0.018313881,NOX in TONS,29.1,20.0,37.8,0.8,0.0,353,12.6,1009.5,0.0003090397155364
Lake,LAKE-1,NOXTONS,TONS,8/5/2022,0.03951318,NOX in TONS,30.3,22.2,38.3,0.0,0.0,20,13.3,1008.9,0.0006330427118984
Lake,LAKE-1,NOXTONS,TONS,8/6/2022,0.04842002,NOX in TONS,31.1,24.4,37.8,0.0,0.0,89,13.3,1008.5,0.0007198316494588
Lake,LAKE-1,NOXTONS,TONS,8/7/2022,0.021002574,NOX in TONS,30.7,24.4,37.2,0.0,0.0,60,9.0,1010.5,0.0004303457007544
Lake,LAKE-1,NOXTONS,TONS,8/8/2022,0.051503852,NOX in TONS,27.7,21.7,34.4,0.0,0.0,55,8.6,1011.9,0.0007112994117153
Lake,LAKE-1,NOXTONS,TONS,8/9/2022,0.04754198,NOX in TONS,28.3,21.7,35.6,0.0,0.0,51,11.2,1011.9,0.000791943073682
Lake,LAKE-1,NOXTONS,TONS,8/10/2022,0.027765472,NOX in TONS,28.3,21.7,36.1,0.0,0.0,53,14.4,1013.5,0.0004861752570017
Lake,LAKE-1,NOXTONS,TONS,8/14/2022,0.024646654,NOX in TONS,29.7,22.2,36.7,0.0,0.0,87,9.4,1009.5,0.0004086206676483
Lake,LAKE-1,NOXTONS,TONS,8/15/2022,0.041213427,NOX in TONS,30.8,22.8,36.7,0.0,0.0,118,12.6,1006.9,0.0005959599883327
Lake,LAKE-1,NOXTONS,TONS,8/16/2022,0.058157437,NOX in TONS,27.7,20.0,32.2,0.8,0.0,62,15.8,1009.1,0.0007866595840648
Lake,LAKE-1,NOXTONS,TONS,8/17/2022,0.042296239,NOX in TONS,21.8,19.4,25.6,23.1,0.0,46,13.0,1012.7,0.0006525065796646
Lake,LAKE-1,NOXTONS,TONS,8/18/2022,0.026105652,NOX in TONS,23.6,21.1,29.4,0.0,0.0,63,15.1,1012.1,0.0003947508966593
Lake,LAKE-1,NOXTONS,TONS,8/19/2022,0.01882116,NOX in TONS,24.8,20.0,30.0,11.4,0.0,112,13.0,1009.1,0.0002941976273964
Lake,LAKE-1,NOXTONS,TONS,8/20/2022,0.025074757,NOX in TONS,23.7,19.4,29.4,18.8,0.0,174,15.5,1010.0,0.0004017203638236
Lake,LAKE-1,NOXTONS,TONS,8/21/2022,0.010617105,NOX in TONS,23.4,21.1,29.4,0.5,0.0,277,10.8,1012.8,0.0001879857086493
Lake,LAKE-1,NOXTONS,TONS,8/22/2022,0.053246805,NOX in TONS,24.8,21.7,31.7,11.7,0.0,53,6.1,1012.7,0.0008260601687188
Lake,LAKE-1,NOXTONS,TONS,8/24/2022,0.039478767,NOX in TONS,24.9,21.7,29.4,0.0,0.0,72,10.4,1012.1,0.0005622206357073
Lake,LAKE-1,NOXTONS,TONS,8/25/2022,0.052411822,NOX in TONS,25.3,20.6,31.7,0.0,0.0,43,10.4,1013.6,0.0007056570200951
Lake,LAKE-1,NOXTONS,TONS,8/26/2022,0.060772482,NOX in TONS,26.8,21.1,32.8,0.0,0.0,102,8.6,1011.4,0.0008149855084228
Lake,LAKE-1,NOXTONS,TONS,8/27/2022,0.058680964,NOX in TONS,27.5,21.7,34.4,0.0,0.0,154,9.0,1007.4,0.0007951991641415
Lake,LAKE-1,NOXTONS,TONS,8/28/2022,0.053968315,NOX in TONS,27.0,22.8,35.6,0.0,0.0,226,9.4,1005.2,0.0007763802752887
Lake,LAKE-1,NOXTONS,TONS,8/29/2022,0.038359327,NOX in TONS,28.9,22.2,36.1,0.0,0.0,37,10.8,1007.1,0.0006547630517105
Lake,LAKE-1,NOXTONS,TONS,8/31/2022,0.028797235,NOX in TONS,23.7,20.6,27.8,1.0,0.0,77,13.0,1014.5,0.0004653025243667
Lake,LAKE-1,NOXTONS,TONS,9/1/2022,0.053503263,NOX in TONS,22.6,20.0,27.8,0.0,0.0,60,12.6,1012.6,0.0006520561467245
Lake,LAKE-1,NOXTONS,TONS,9/2/2022,0.057049857,NOX in TONS,24.3,20.6,31.7,0.0,0.0,62,8.6,1012.0,0.0008501187179087
Lake,LAKE-1,NOXTONS,TONS,9/3/2022,0.061620099,NOX in TONS,25.3,21.1,31.1,0.0,0.0,74,15.5,1015.1,0.000927242938412
Lake,LAKE-1,NOXTONS,TONS,9/4/2022,0.056878367,NOX in TONS,25.6,20.0,31.1,0.0,0.0,73,13.7,1014.2,0.0008087007062743
Lake,LAKE-1,NOXTONS,TONS,9/5/2022,0.049262005,NOX in TONS,25.0,18.3,32.2,0.0,0.0,111,7.9,1012.0,0.0007587314578043
Lake,LAKE-1,NOXTONS,TONS,9/6/2022,0.063547494,NOX in TONS,25.9,17.2,33.3,0.0,0.0,85,9.4,1014.6,0.0009458754538732
Lake,LAKE-1,NOXTONS,TONS,9/7/2022,0.017023945,NOX in TONS,26.1,18.3,32.8,0.0,0.0,62,12.2,1015.9,0.0003117079049055
Lake,LAKE-1,NOXTONS,TONS,9/24/2022,0.001082951,NOX in TONS,27.6,18.9,35.6,0.0,0.0,339,9.4,1011.3,0.0001166420566766
Lake,LAKE-1,NOXTONS,TONS,9/27/2022,0.030592641,NOX in TONS,24.5,16.7,31.1,0.0,0.0,98,11.9,1016.2,0.0005274100227511
Lake,LAKE-1,NOXTONS,TONS,9/28/2022,0.057051898,NOX in TONS,25.0,17.2,31.1,0.0,0.0,87,14.8,1017.8,0.0007412181604922
Lake,LAKE-1,NOXTONS,TONS,10/4/2022,0.051498892,NOX in TONS,22.0,14.4,28.3,5.1,0.0,15,8.6,1012.9,0.0006735329696504
Lake,LAKE-1,NOXTONS,TONS,10/5/2022,0.002147366,NOX in TONS,20.5,16.1,27.2,1.3,0.0,34,7.2,1015.3,0.0001208471347192
Lake,LAKE-1,NOXTONS,TONS,10/7/2022,0.020367004,NOX in TONS,18.6,16.1,21.7,11.4,0.0,9,13.3,1020.0,0.0003766982725604
Lake,LAKE-1,NOXTONS,TONS,10/12/2022,0.025985907,NOX in TONS,22.1,15.0,29.4,0.0,0.0,330,6.8,1014.1,0.0003931906950579
Lake,LAKE-1,NOXTONS,TONS,10/14/2022,0.001715393,NOX in TONS,21.4,14.4,27.2,0.0,0.0,329,5.8,1010.2,8.631083251381776e-05
Lake,LAKE-1,NOXTONS,TONS,10/18/2022,0.039989298,NOX in TONS,14.7,10.6,20.6,0.0,0.0,68,8.3,1021.1,0.0007000002660362
Lake,LAKE-1,NOXTONS,TONS,10/19/2022,0.000439524,NOX in TONS,14.5,8.9,22.8,0.0,0.0,29,6.8,1022.3,2.2202255595685813e-05
Lake,LAKE-1,NOXTONS,TONS,10/22/2022,0.017727572,NOX in TONS,23.5,17.8,29.4,0.0,0.0,236,19.1,1005.4,0.0002995676872658
Lake,LAKE-1,NOXTONS,TONS,11/2/2022,0.036964924,NOX in TONS,17.6,8.9,26.1,0.0,0.0,216,9.7,1013.2,0.0008378810270529
Lake,LAKE-1,NOXTONS,TONS,11/4/2022,0.016479337,NOX in TONS,12.9,6.7,15.6,0.0,0.0,280,24.1,1013.4,0.000301411549424
Lake,LAKE-1,NOXTONS,TONS,11/5/2022,0.023126548,NOX in TONS,11.1,2.8,20.0,0.0,0.0,210,12.6,1012.4,0.0003776923691329
Lake,LAKE-1,NOXTONS,TONS,11/6/2022,0.064871562,NOX in TONS,16.3,6.7,25.6,0.0,0.0,194,6.8,1011.4,0.0009850853007349
Lake,LAKE-1,NOXTONS,TONS,11/9/2022,0.051611453,NOX in TONS,17.4,7.8,27.2,0.0,0.0,239,14.4,1010.8,0.0009308158183757
Lake,LAKE-1,NOXTONS,TONS,11/15/2022,0.028266247,NOX in TONS,8.7,1.7,15.0,0.0,0.0,60,7.9,1019.6,0.0003945506899244
Lake,LAKE-1,NOXTONS,TONS,11/16/2022,0.026271273,NOX in TONS,7.9,3.9,12.8,0.0,0.0,62,15.5,1024.5,0.0004345322449319
Lake,LAKE-1,NOXTONS,TONS,11/18/2022,0.024142628,NOX in TONS,7.5,1.7,14.4,0.0,0.0,57,14.4,1017.8,0.0003433683232117
Lake,LAKE-1,NOXTONS,TONS,11/19/2022,0.085790874,NOX in TONS,5.4,2.2,8.9,0.0,0.0,69,16.2,1023.3,0.001202443290482
Lake,LAKE-1,NOXTONS,TONS,11/20/2022,0.029494485,NOX in TONS,5.2,1.7,10.0,0.0,0.0,72,5.0,1024.3,0.0004312277974153
